Age,Flight Distance,Inflight entertainment,Baggage handling,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Gender_Male,Customer Type_disloyal Customer,Type of Travel_Personal Travel,Class_Business,Class_Eco,Class_Eco Plus,satisfaction_satisfied
57,854,5,4,5,1,6.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
44,696,1,4,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
32,2866,4,5,4,16,14.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
66,3640,4,4,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
30,1416,3,3,3,0,24.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8,1226,1,2,1,70,64.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
35,2669,4,4,5,7,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
23,1605,5,4,5,36,20.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
32,782,4,1,4,50,44.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
54,1242,1,5,1,24,19.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
53,772,5,5,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
25,1258,5,4,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
42,1096,2,3,2,0,22.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
25,714,5,4,5,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
48,964,4,5,4,8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
53,1041,3,3,3,84,52.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
40,2366,2,2,4,17,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
46,1758,5,5,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
36,1088,5,5,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
32,192,2,3,2,16,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49,1034,2,2,5,5,16.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
59,143,2,3,2,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
39,2446,4,4,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
41,1504,4,4,4,0,15.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
70,2654,4,4,4,32,41.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
44,1744,5,5,3,12,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
26,3441,4,4,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
42,588,2,2,3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
38,95,4,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
45,1211,1,1,4,32,18.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
72,1954,4,2,1,60,145.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40,2334,5,5,4,50,54.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
70,268,4,1,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
39,227,3,3,3,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
57,125,1,1,2,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
33,528,4,4,4,22,19.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
10,1074,4,5,4,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
59,687,3,3,3,4,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
28,733,4,3,4,205,198.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
47,2405,3,3,4,3,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
76,3902,3,3,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
72,427,5,5,5,0,19.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
22,554,2,4,2,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
49,277,4,4,4,43,42.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
44,2454,2,2,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
51,1930,1,1,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
37,1005,4,4,4,95,96.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
42,1736,4,4,4,0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
39,990,4,4,4,5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
44,500,3,4,3,0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
30,2556,3,3,3,13,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
39,328,1,1,1,4,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
42,1035,5,3,5,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
56,436,2,2,3,0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29,594,4,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
38,991,5,5,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
11,814,4,4,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
48,2161,3,5,4,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
54,297,1,1,4,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42,2465,4,3,5,0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
60,1136,1,5,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
58,1526,4,4,1,11,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
40,761,5,4,5,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
48,1306,1,3,5,15,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
46,872,3,4,3,42,32.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
68,308,3,3,3,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
19,2147,4,2,4,54,58.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
58,1608,5,5,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
58,1020,4,4,3,9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
55,2586,1,2,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
30,3563,4,4,4,0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
48,1587,2,2,2,12,23.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
23,1589,5,4,5,10,32.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
22,199,4,3,4,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
39,1440,1,1,2,117,107.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39,679,2,4,2,0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
55,109,5,4,5,8,14.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
33,109,4,1,4,0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9,756,4,5,4,7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
41,296,2,4,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12,888,2,1,2,3,25.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
57,1967,4,4,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
33,3899,4,5,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
46,529,5,2,5,53,52.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
36,512,4,3,4,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
54,862,4,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
55,369,4,4,4,0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
44,2077,4,4,3,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
50,2751,4,4,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
48,611,4,2,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
11,735,5,4,5,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
21,986,3,4,3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
37,2004,2,2,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
58,239,5,4,5,2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
60,213,4,4,4,27,24.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
51,453,3,3,3,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29,272,3,4,3,22,13.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
49,444,5,5,5,0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
52,3747,4,4,5,24,20.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
24,550,4,4,4,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
28,2153,1,4,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
57,892,4,4,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
48,562,4,4,4,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
51,1346,4,4,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
63,1482,4,4,4,83,96.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
64,793,4,5,4,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
70,997,2,5,1,31,16.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
60,919,5,5,4,12,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
19,1725,3,4,5,196,158.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
47,2625,4,4,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
42,508,2,2,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
48,429,5,5,5,1,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
54,529,4,3,4,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
64,2402,1,1,3,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29,277,4,4,4,31,43.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
41,2486,5,5,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
23,2920,4,4,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
35,2069,4,4,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
58,1325,2,5,2,9,24.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
25,1747,4,4,4,0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
26,868,3,4,3,11,16.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
30,3486,4,5,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
37,1907,5,5,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
68,1085,4,4,4,37,25.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
36,2418,5,5,2,22,16.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48,323,5,5,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
29,562,4,4,4,79,66.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
22,2806,4,3,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
51,687,4,4,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
49,552,3,3,5,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
46,3833,3,3,4,34,67.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
14,359,2,5,2,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
58,410,3,5,3,0,16.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
53,1967,5,5,3,9,12.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
45,2737,5,5,2,16,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
56,1064,4,4,1,57,46.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
11,1182,5,5,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
38,501,1,1,5,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
23,248,4,5,4,39,36.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
31,2513,4,1,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
24,431,5,4,5,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
48,287,4,4,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
61,483,3,4,3,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
67,404,4,4,3,0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
40,2694,4,4,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
20,561,5,2,5,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
55,337,3,3,4,9,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
49,541,3,3,5,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
67,888,5,3,2,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
65,775,3,5,3,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
40,199,2,2,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
53,1075,3,2,3,14,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
33,859,5,5,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
27,1258,3,3,3,29,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27,3891,5,4,5,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
35,763,5,2,5,59,66.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
21,503,4,5,4,16,26.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
38,89,4,5,4,0,31.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
16,1127,3,4,3,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
60,236,1,5,1,21,17.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
47,978,4,2,4,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
14,1598,5,5,5,0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
47,484,4,4,4,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
70,302,5,3,5,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
37,2075,4,4,2,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
44,251,1,1,3,42,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
59,2329,4,4,5,12,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
33,3088,2,2,4,6,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
52,293,5,5,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
32,1814,3,4,3,16,56.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
63,3090,1,1,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
57,366,4,4,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
21,425,1,3,1,4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
49,1194,4,4,3,2,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
41,409,4,4,4,0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
23,3530,4,1,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
43,1062,2,2,5,1,12.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
52,183,3,2,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
52,188,5,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
57,1595,5,5,5,63,73.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
20,399,3,5,3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45,297,5,5,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
46,1552,5,5,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
43,2106,5,5,3,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
21,1669,3,4,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
30,578,2,1,2,0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
59,3817,4,4,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
52,395,3,3,4,10,18.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
17,337,1,5,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
60,600,4,4,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
24,1624,3,3,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
56,448,4,4,2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
45,391,3,3,1,15,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30,192,3,4,3,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
42,408,3,4,3,0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
46,1400,5,2,5,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
39,3868,3,3,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
39,345,5,1,5,9,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
38,387,3,3,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
15,416,5,3,5,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
48,328,1,4,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
51,308,2,4,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
62,2556,3,3,5,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
41,959,4,4,5,0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
16,873,5,4,5,0,11.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
62,525,5,5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
41,2225,2,2,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
37,1633,5,5,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
43,696,2,2,5,0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
52,453,3,3,4,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
43,599,4,4,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
44,1744,5,3,5,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
41,3215,5,5,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
37,153,4,4,4,73,73.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32,3771,2,2,2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
37,84,2,3,2,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
7,761,5,4,5,37,26.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
46,2556,5,4,5,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
60,201,4,4,4,42,26.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
41,1509,5,5,4,107,104.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
36,3731,4,4,5,17,28.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
43,106,5,5,3,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
40,199,5,4,4,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
56,2486,4,3,3,4,28.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
56,3226,3,3,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
59,725,4,3,4,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
64,226,2,3,2,57,57.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
38,214,4,5,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
21,1855,3,4,3,70,60.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
46,347,2,3,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
32,196,4,1,4,96,89.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
35,258,5,1,5,53,77.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
62,640,4,4,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
25,300,5,4,5,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
34,2649,3,3,3,49,63.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
51,825,5,5,5,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
38,102,4,3,4,0,8.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
50,1075,4,4,1,172,154.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
68,628,3,3,3,21,26.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
48,1653,3,3,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
55,2521,3,2,4,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
40,2590,5,5,5,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
52,1192,2,5,2,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
30,1428,1,3,1,5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
60,1076,5,2,5,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
60,3004,5,5,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
25,1742,4,5,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
9,2350,2,4,2,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
33,1222,3,2,3,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
14,2106,1,2,1,0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
60,2775,3,3,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
53,954,1,1,5,0,28.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
22,414,2,3,2,5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
24,651,5,4,5,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
53,265,4,4,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
49,674,2,2,5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
58,936,1,5,1,0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
50,1014,2,3,3,12,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
48,370,5,5,5,26,18.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
39,964,4,3,4,96,95.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
16,1671,4,4,4,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
49,2890,5,5,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
40,73,1,4,1,1,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
57,153,2,3,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
45,321,5,5,4,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
51,1065,5,5,4,16,17.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
31,216,4,1,4,0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
46,2146,4,4,4,27,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
41,1726,3,3,5,13,13.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
19,1013,3,3,3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
46,432,4,4,4,4,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
48,3076,5,5,4,62,40.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
23,252,2,1,2,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
29,1875,4,3,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
31,3874,3,5,3,4,13.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
43,2723,1,1,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
47,895,5,5,5,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
22,551,5,4,5,6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
55,409,4,4,4,48,45.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
64,606,2,2,4,11,12.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
29,575,4,2,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
51,1605,5,5,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
22,1670,4,4,4,0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
50,1700,4,4,5,0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
11,600,4,2,4,0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
37,109,4,5,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
49,2556,4,4,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
35,315,2,2,2,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
28,447,3,4,3,23,16.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
40,3380,3,3,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
40,931,4,4,5,0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
67,1033,2,5,5,37,22.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
18,328,2,3,2,0,20.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
59,618,5,5,3,0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
41,462,1,2,3,185,174.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,2075,5,4,5,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
14,584,2,4,2,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
18,526,3,4,3,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
53,725,5,5,2,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9,862,4,5,4,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
46,1608,5,5,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
35,1587,4,4,3,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
28,1706,4,5,4,0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
50,552,3,3,5,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
17,794,2,4,2,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
41,1024,5,2,5,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
41,455,4,2,4,0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
42,646,2,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
63,109,2,1,2,114,105.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35,1500,4,2,4,14,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
36,3721,5,5,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
13,163,1,4,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
